env_steps,wall_clock_s,success_rate,mean_return,critic_loss,contact_frac
580000,1432.4,0.05,-47.5,0.04777120759901591,0.045
590000,1456.9,0.05,-47.5,0.04658008649721742,0.02
600000,1482.2,0.05,-47.5,0.04213301297025755,0.055
610000,1510.2,0.05,-47.5,0.0464451518048998,0.02
620000,1554.6,0.05,-47.5,0.04388607827299275,0.05
630000,1580.9,0.05,-47.5,0.0457414066337049,0.015
640000,1607.0,0.05,-47.5,0.042570332156866786,0.035
650000,1632.4,0.05,-47.5,0.044222820029570724,0.05
660000,1658.1,0.05,-47.5,0.045610040698060766,0.055
670000,1684.6,0.05,-47.5,0.04393793237246573,0.035
680000,1710.8,0.05,-47.5,0.04626805151747539,0.055
690000,1736.5,0.05,-47.5,0.045253826958686114,0.005
700000,1763.4,0.05,-47.5,0.04309929866616149,0.035
710000,1788.4,0.05,-47.5,0.04446102235838771,0.03
720000,1814.2,0.05,-47.5,0.04547442244004924,0.035
730000,1840.1,0.05,-47.5,0.04921172010076698,0.015
740000,1865.4,0.05,-47.5,0.04762906225482002,0.035
750000,1891.5,0.05,-47.5,0.04319046857249923,0.02
760000,1917.4,0.05,-47.5,0.04523734971226659,0.015
770000,1943.8,0.05,-47.5,0.046996454087132586,0.005
780000,1970.3,0.05,-47.5,0.04085866260128096,0.04
790000,1994.5,0.05,-47.5,0.041984786754590456,0.035
800000,2020.0,0.05,-47.5,0.044627875556307844,0.025
810000,2045.8,0.05,-47.5,0.04343923538383097,0.02
820000,2073.5,0.05,-47.5,0.04263969638706185,0.03
830000,2100.4,0.05,-47.5,0.041140981255332006,0.045
840000,2131.7,0.05,-47.5,0.043865168023784644,0.045
850000,2160.0,0.05,-47.5,0.04182943922528066,0.02
860000,2210.3,0.05,-47.5,0.044666597449989055,0.04
870000,2247.3,0.05,-47.5,0.0438163284168113,0.01
880000,2277.1,0.05,-47.5,0.043465733248949985,0.06
890000,2306.3,0.05,-47.5,0.04176717081356328,0.02
900000,2331.6,0.05,-47.5,0.0428311403747648,0.02
910000,2356.6,0.05,-47.5,0.04537533578374423,0.03
920000,2381.1,0.05,-47.5,0.04048613466359675,0.05
930000,2405.2,0.05,-47.5,0.04270216088606976,0.025
940000,2429.2,0.05,-47.5,0.04213906148565002,0.015
950000,2453.1,0.05,-47.5,0.04051251414839644,0.005
960000,2476.8,0.05,-47.5,0.049154813281819226,0.035
970000,2500.4,0.05,-47.5,0.04725301569327712,0.025
980000,2524.3,0.05,-47.5,0.04389582400722429,0.045
990000,2549.2,0.05,-47.5,0.04373419451126829,0.03
1000000,2572.6,0.05,-47.5,0.041234106977609916,0.03
