env_steps,wall_clock_s,success_rate,mean_return,critic_loss,contact_frac
800000,2134.6,0.65,-23.2,0.3804316189363599,0.685
810000,2169.8,0.6,-25.05,0.38348803993314506,0.72
820000,2203.8,0.65,-23.1,0.37644193963855505,0.715
830000,2231.0,0.7,-20.7,0.38584149102941157,0.725
840000,2265.7,0.75,-20.2,0.3861639634400606,0.735
850000,2292.4,0.65,-23.15,0.38432000055909155,0.7
860000,2317.8,0.7,-20.8,0.381567398943752,0.7
870000,2347.3,0.6,-24.6,0.3708147727712989,0.745
880000,2380.1,0.65,-23.2,0.3801521927252412,0.72
890000,2408.1,0.7,-21.5,0.373594542670995,0.705
900000,2434.5,0.75,-20.3,0.371170472677052,0.755
910000,2460.1,0.75,-20.05,0.37214794290959835,0.8
920000,2485.4,0.75,-20.1,0.3682502204224467,0.745
930000,2510.4,0.7,-20.75,0.36131066198125483,0.725
940000,2534.6,0.75,-20.8,0.35741130733042953,0.745
950000,2559.8,0.75,-19.7,0.36484422812014816,0.74
960000,2584.9,0.75,-20.8,0.36112078212797644,0.74
970000,2610.2,0.7,-20.95,0.3622016817815602,0.77
980000,2646.7,0.75,-19.45,0.36190866537690164,0.77
990000,2708.3,0.75,-19.65,0.36462717375978826,0.8
1000000,2756.4,0.6,-24.75,0.35791331018581984,0.745
